id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31416436.0,Rental unit in Chicago · ★4.71 · 2 bedrooms · 3 beds · 1 bath,110244439,Milton,0.0,Bridgeport,41.8405,-87.64995,Entire home/apt,95.0,1,14,03-12-2023,3.31,1,35,14,R23000105607
32727041.0,Condo in Chicago · ★4.72 · 3 bedrooms · 4 beds · 1 bath,153282233,Justin,0.0,Lincoln Park,41.92918,-87.66024,Entire home/apt,124.0,1,215,26-11-2023,3.71,10,157,62,R19000039322
32735595.0,Rental unit in Chicago · 1 bedroom · 2 beds · 1.5 shared baths,36549783,Jeffrey,0.0,Irving Park,41.96291,-87.735344,Private room,125.0,1,2,20-10-2019,0.04,11,89,0,R19000039377
31440667.0,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,191261109,Paul,0.0,West Town,41.90939,-87.69293,Entire home/apt,85.0,21,4,05-12-2023,0.08,1,67,1,R19000037812
32741575.0,Rental unit in Chicago · ★4.75 · 1 bedroom · 2 beds · 1 bath,96730613,Demitri,0.0,Uptown,41.97366387,-87.66517945,Entire home/apt,80.0,2,273,28-11-2023,4.73,28,155,61,R20000054397
31490616.0,Rental unit in Chicago · ★4.83 · 3 bedrooms · 4 beds · 1 bath,235928634,Michael,0.0,Woodlawn,41.78379,-87.59842,Entire home/apt,111.0,1,148,09-11-2023,2.53,1,156,20,R22000079517
32757953.0,Guest suite in Chicago · ★4.98 · 1 bedroom · 2 beds · 1 bath,205555232,Matt,0.0,Edgewater,41.9795,-87.66898,Entire home/apt,125.0,2,103,01-10-2023,1.83,1,45,19,R19000040377
31509848.0,Rental unit in Chicago · ★5.0 · 2 bedrooms · 3 beds · 1 bath,71463113,Barry And Charlene,0.0,Avondale,41.9332,-87.70901,Entire home/apt,136.0,2,71,24-11-2023,2.22,1,0,43,R22000077323
32766082.0,Rental unit in Chicago · ★4.25 · 2 bedrooms · 2 beds · 1 bath,88720033,Arden,0.0,Lake View,41.94436,-87.65458,Entire home/apt,0.0,32,4,07-04-2019,0.07,1,0,0,City registration pending
31512539.0,Rental unit in Chicago · ★4.97 · 3 bedrooms · 3 beds · 1 bath,108748830,Chris,0.0,Edgewater,41.98351,-87.66751,Entire home/apt,199.0,3,120,10-12-2023,2.01,1,154,32,R22000077355
31515060.0,Home in Chicago · ★4.70 · 1 bedroom · 1 bed · 3 shared baths,217927066,Helen,0.0,Austin,41.88424,-87.76742,Private room,39.0,5,33,30-11-2023,0.59,6,345,12,R22000091615
31565885.0,Rental unit in Chicago · ★4.56 · Studio · 1 bed · 1 bath,47172572,Zencity,0.0,Lake View,41.9402808,-87.65251106,Entire home/apt,85.0,2,174,18-11-2023,3.36,55,336,26,R20000052139
32815441.0,Rental unit in Chicago · ★4.75 · 2 bedrooms · 3 beds · 1 bath,153282233,Justin,0.0,Lincoln Park,41.92899,-87.65866,Entire home/apt,239.0,32,208,21-10-2023,3.57,10,107,35,2658740
31566290.0,Rental unit in Chicago · ★4.55 · Studio · 1 bed · 1 bath,47172572,Zencity,0.0,Lake View,41.93859558,-87.65235719,Entire home/apt,92.0,2,176,24-10-2023,3.41,55,355,26,R22000079485
31566580.0,Rental unit in Chicago · ★4.56 · Studio · 1 bed · 1 bath,47172572,Zencity,0.0,Lake View,41.94083,-87.65225,Entire home/apt,83.0,2,167,17-12-2023,3.17,55,320,41,R22000079487
32816781.0,Rental unit in Chicago · ★4.82 · 2 bedrooms · 4 beds · 2 baths,89737716,Oleg,0.0,Loop,41.88487,-87.62511,Entire home/apt,0.0,32,60,10-03-2020,1.04,1,0,0,City registration pending
31617545.0,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,25869463,Kathleen,0.0,West Town,41.90817,-87.69164,Entire home/apt,156.0,10,10,30-07-2022,0.18,1,164,0,R21000062051
32821107.0,Condo in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,65470333,Katie,0.0,Uptown,41.96326,-87.66497,Entire home/apt,117.0,7,7,15-08-2023,0.29,2,9,3,R21000073663
31626407.0,Rental unit in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,24388042,DeLuxe,0.0,Near North Side,41.89137612,-87.62026858,Entire home/apt,15.0,32,6,02-08-2023,0.19,14,365,2,City registration pending
31630602.0,Condo in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,220328753,Nathaly,0.0,Near West Side,41.86573,-87.65609,Private room,61.0,2,162,14-11-2023,2.82,4,318,35,R19000038537
32841476.0,Rental unit in Chicago · ★4.82 · 3 bedrooms · 5 beds · 2 baths,126179580,Staywell,0.0,Near West Side,41.88581,-87.65114,Entire home/apt,405.0,2,160,03-12-2023,2.78,24,0,47,R21000061040
31640920.0,Rental unit in Chicago · ★4.63 · 4 bedrooms · 2 beds · 1.5 baths,16961442,William,0.0,Brighton Park,41.81979,-87.70315,Entire home/apt,80.0,32,67,25-11-2022,1.14,1,365,0,R22000088234
31651421.0,Rental unit in Chicago · ★4.84 · 3 bedrooms · 4 beds · 1 bath,43933909,Nat,0.0,West Town,41.91136,-87.66981,Entire home/apt,153.0,1,36,10-12-2023,0.62,20,0,6,R18000036961
32862958.0,Rental unit in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 private bath,212313279,Nicole And Matt,0.0,Near North Side,41.9003,-87.62172,Private room,85.0,2,166,13-10-2023,2.88,20,34,28,R20000051951
31653910.0,Rental unit in Chicago · ★4.82 · 1 bedroom · 2 beds · 1 bath,210984821,David,0.0,Uptown,41.97226,-87.66441,Entire home/apt,93.0,2,412,14-12-2023,7.0,2,226,62,R19000038580
32868303.0,Rental unit in Chicago · ★4.90 · 2 bedrooms · 3 beds · 1 bath,52725236,Wendi,0.0,Logan Square,41.92756,-87.69046,Entire home/apt,124.0,3,145,13-10-2023,2.59,3,151,29,R20000060260
32871572.0,Home in Chicago · ★4.94 · 3 bedrooms · 4 beds · 3 baths,14866234,Dustin,0.0,Lincoln Park,41.93253,-87.65573,Entire home/apt,821.0,2,105,25-11-2023,1.82,1,329,19,R22000081260
31696612.0,Home in Chicago · ★4.90 · 2 bedrooms · 3 beds · 1 bath,149746028,Mariena,0.0,West Ridge,42.01181,-87.68867,Entire home/apt,221.0,2,20,13-10-2023,0.36,1,364,2,R18000035043
31718914.0,Rental unit in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1 bath,237929767,Niki,0.0,West Town,41.89769,-87.66868,Entire home/apt,109.0,2,332,17-12-2023,5.68,1,292,74,R22000077932
32877806.0,Rental unit in Chicago · ★4.92 · 2 bedrooms · 2 beds · 1 bath,227069903,Richard,0.0,Hegewisch,41.65462,-87.54937,Entire home/apt,96.0,2,160,08-12-2023,2.77,1,224,40,R22000086585
32896171.0,Boutique hotel in Chicago · ★4.52 · 1 bedroom · 1 bed · 1 private bath,57387860,Freehand,0.0,Near North Side,41.8923,-87.62734,Hotel room,69.0,1,29,08-09-2023,0.5,20,365,7,R18000024404
32934782.0,Condo in Chicago · ★4.88 · 2 bedrooms · 2 beds · 2 baths,179367980,Wendy And Matt,0.0,Near North Side,41.90018,-87.62185,Entire home/apt,224.0,2,129,30-11-2023,2.23,11,52,37,R20000051951
31741615.0,Rental unit in Chicago · ★4.84 · 1 bedroom · 1 bed · 1 private bath,180983956,Jaime,0.0,Irving Park,41.95771,-87.71634,Private room,35.0,1,98,04-12-2023,1.71,3,358,30,R19000040394
32990852.0,Condo in Chicago · ★4.86 · 2 bedrooms · 3 beds · 2 baths,179367980,Wendy And Matt,0.0,Near North Side,41.89937,-87.62111,Entire home/apt,141.0,2,226,30-11-2023,3.89,11,18,33,R22000079934
31777552.0,Rental unit in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,125651621,Tavis,0.0,South Shore,41.76103,-87.5889,Private room,55.0,32,34,01-09-2022,0.58,2,365,0,R21000075320
33017791.0,Rental unit in Chicago · ★4.92 · 1 bedroom · 1 bed · 2 baths,13004993,Piotr,0.0,Ohare,41.97614,-87.84523,Entire home/apt,70.0,14,12,23-09-2019,0.22,1,109,0,R23000103550
31825539.0,Rental unit in Chicago · ★4.79 · 1 bedroom · 3 beds · 1 bath,65767899,Tara,0.0,Lake View,41.94806,-87.66171,Entire home/apt,99.0,3,125,07-11-2023,2.16,6,0,39,R21000061255
31834718.0,Rental unit in Chicago · ★4.87 · 1 bedroom · 2 beds · 1 bath,231173112,Larissa,0.0,Logan Square,41.92358,-87.72433,Entire home/apt,94.0,2,80,30-10-2023,1.39,1,0,14,R19000038120
33022753.0,Rental unit in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 bath,248544044,Karina,0.0,Archer Heights,41.81278,-87.72698,Entire home/apt,0.0,32,40,19-07-2021,0.73,2,0,0,City registration pending
33036426.0,Rental unit in Chicago · ★4.83 · 4 bedrooms · 4 beds · 1 bath,17035591,Joshua,0.0,Lake View,41.95385,-87.66694,Entire home/apt,193.0,1,253,21-11-2023,4.39,6,0,43,R19000039904
33036432.0,Rental unit in Chicago · ★4.81 · 3 bedrooms · 4 beds · 2 baths,17035591,Joshua,0.0,Lake View,41.95361,-87.66546,Entire home/apt,184.0,1,221,03-12-2023,3.86,6,292,52,R19000045098
31836712.0,Rental unit in Chicago · ★4.76 · 3 bedrooms · 4 beds · 2 baths,44773457,Brad,0.0,Near West Side,41.877858,-87.679355,Entire home/apt,85.0,1,155,15-11-2023,2.68,4,0,22,R22000079504
33043700.0,Home in Chicago · ★4.39 · 4 bedrooms · 6 beds · 1 bath,226582852,Jane And Kris,0.0,New City,41.79921,-87.64459,Entire home/apt,150.0,30,28,14-03-2022,0.52,30,365,0,R19000039905
31852150.0,Rental unit in Chicago · ★4.97 · 3 bedrooms · 3 beds · 2 baths,43010919,Jacki,0.0,Edgewater,41.98517,-87.66792,Entire home/apt,232.0,2,95,12-12-2023,1.61,1,0,23,R19000038598
31860794.0,Rental unit in Chicago · ★4.97 · 3 bedrooms · 3 beds · 1 bath,184422279,Karen,0.0,Lake View,41.95708,-87.67162,Entire home/apt,136.0,1,317,10-12-2023,5.44,1,0,69,R23000098421
33044440.0,Rental unit in Chicago · ★4.97 · 2 bedrooms · 3 beds · 1 bath,5459791,Erik,0.0,Lincoln Square,41.96876,-87.70035,Entire home/apt,0.0,1,35,29-05-2023,0.62,1,0,5,R21000070028
31875443.0,Rental unit in Chicago · ★4.85 · 1 bedroom · 1 bed · 1 bath,43100816,Mar,0.0,Near West Side,41.86472,-87.64595,Entire home/apt,109.0,32,95,24-07-2021,1.6,2,169,0,R21000070288
33050698.0,Condo in Chicago · ★4.87 · 4 bedrooms · 6 beds · 4 baths,179367980,Wendy And Matt,0.0,Near North Side,41.89936,-87.61977,Entire home/apt,513.0,2,54,29-10-2023,0.97,11,46,12,R22000079516
31878221.0,Townhouse in Chicago · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,238929884,Saheed,0.0,Grand Boulevard,41.8218,-87.60995,Entire home/apt,200.0,32,10,30-07-2023,0.69,2,363,9,R22000086774
33051447.0,Rental unit in Chicago · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,248760412,Cloud9,0.0,Near West Side,41.8877424,-87.64545129,Entire home/apt,444.0,2,100,09-12-2023,1.76,51,329,34,R23000100203
33071256.0,Condo in Chicago · ★4.89 · 2 bedrooms · 3 beds · 2 baths,179367980,Wendy And Matt,0.0,Near North Side,41.89884,-87.62117,Entire home/apt,208.0,2,215,28-11-2023,3.73,11,36,33,R22000079979
33073493.0,Guesthouse in Chicago · ★4.88 · 1 bedroom · 1 bed · 3 shared baths,185387095,Heidi,0.0,Armour Square,41.85295,-87.63725,Private room,59.0,1,136,10-11-2023,2.36,4,0,39,R20000054189
31909493.0,Home in Chicago · ★4.91 · 4 bedrooms · 4 beds · 1 bath,162475814,Michael,0.0,West Garfield Park,41.86979,-87.72272,Entire home/apt,135.0,2,46,10-12-2023,4.66,1,171,46,R23000097643
33090907.0,Condo in Chicago · ★4.89 · 4 bedrooms · 5 beds · 1 bath,9165588,Edward,0.0,Near North Side,41.90967,-87.64036,Entire home/apt,0.0,32,18,31-12-2019,0.31,1,0,0,R19000039940
31985965.0,Home in Chicago · ★4.95 · 2 bedrooms · 2 beds · 1.5 shared baths,137406103,David,0.0,Austin,41.88787,-87.76898,Private room,60.0,32,88,01-04-2023,1.51,3,199,1,City registration pending
32037862.0,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,228406280,Carmen,0.0,Rogers Park,42.01579,-87.66546,Entire home/apt,900.0,1,39,30-11-2023,0.72,2,0,16,2314997
32040658.0,Loft in Chicago · ★4.92 · 1 bedroom · 2 beds · 1 bath,51668477,Michael,0.0,Near North Side,41.88936,-87.63025,Private room,96.0,1,393,15-12-2023,6.75,8,223,72,R18000031600
33094332.0,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,208533981,Aiperi,0.0,Near South Side,41.84814,-87.61885,Entire home/apt,0.0,32,1,22-03-2023,0.11,2,0,1,City registration pending
32046743.0,Rental unit in Chicago · ★4.88 · 3 bedrooms · 3 beds · 1 bath,240272630,David,0.0,North Center,41.960881,-87.677896,Entire home/apt,59.0,1,200,11-12-2023,3.45,2,357,29,R22000079226
33152596.0,Condo in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,15616722,Phil,0.0,Logan Square,41.92727,-87.69462,Entire home/apt,85.0,32,29,02-10-2019,0.5,1,0,0,R19000039887
32048272.0,Rental unit in Chicago · ★4.84 · 2 bedrooms · 2 beds · 1 bath,93947435,Joe,0.0,Humboldt Park,41.89018,-87.70888,Entire home/apt,115.0,2,91,30-11-2023,1.55,2,132,14,R22000079491
32082371.0,Home in Chicago · ★4.88 · 3 bedrooms · 5 beds · 2.5 baths,44678013,Robin,0.0,Kenwood,41.8152,-87.60099,Entire home/apt,378.0,32,25,29-11-2019,0.43,1,363,0,City registration pending
33154573.0,Loft in Chicago · ★4.76 · 2 bedrooms · 2 beds · 2 baths,107953984,Andy,0.0,Douglas,41.83125,-87.62037,Entire home/apt,123.0,32,182,09-10-2023,3.17,2,180,28,R20000055134
32084100.0,Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,133979185,Jasmine,0.0,West Town,41.91383,-87.70173,Entire home/apt,0.0,32,2,18-03-2019,0.03,1,0,0,City registration pending
33163191.0,Rental unit in Chicago · ★4.80 · Studio · 1 bed · 1 bath,33064281,Milen,0.0,Lake View,41.95409,-87.66835,Entire home/apt,85.0,32,274,11-08-2023,4.81,6,167,5,R21000075323
32125479.0,Home in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 private bath,11108717,Chris,0.0,Irving Park,41.94872,-87.71656,Private room,60.0,14,51,01-11-2023,0.87,2,60,7,R18000031962
33167071.0,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,3965428,Rob,0.0,West Town,41.88936,-87.64777,Entire home/apt,170.0,90,1,15-06-2019,0.02,72,365,0,City registration pending
33167326.0,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,3965428,Rob,0.0,Near West Side,41.88762,-87.64605,Entire home/apt,162.0,90,0,0,0.0,72,365,0,0
32132618.0,Rental unit in Chicago · ★4.98 · 2 bedrooms · 3 beds · 2 baths,233682638,Chris,0.0,Lake View,41.9472558,-87.6603872,Entire home/apt,199.0,2,42,27-11-2023,0.74,4,65,17,R22000083427
33185116.0,Rental unit in Chicago · ★4.90 · 3 bedrooms · 5 beds · 2 baths,126179580,Staywell,0.0,Near West Side,41.88541,-87.65137,Entire home/apt,369.0,2,200,09-12-2023,3.52,24,247,47,R21000061382
33186836.0,Rental unit in Chicago · ★4.84 · 6 bedrooms · 10 beds · 4 baths,126179580,Staywell,0.0,Near West Side,41.88712,-87.65089,Entire home/apt,874.0,2,61,15-11-2023,1.08,24,223,13,R21000061040
33249303.0,Rental unit in Chicago · ★4.85 · 3 bedrooms · 4 beds · 2 baths,156567268,Blanca,0.0,Lower West Side,41.85548,-87.67985,Entire home/apt,78.0,2,261,10-12-2023,4.54,1,0,45,R22000078208
32139905.0,Rental unit in Chicago · ★4.81 · 1 bedroom · 2 beds · 1 bath,53898532,Daniel,0.0,Avondale,41.94124398,-87.71544333,Entire home/apt,121.0,2,108,12-10-2023,1.83,1,89,26,R23000109364
32148960.0,Rental unit in Chicago · ★New · 4 bedrooms · 6 beds · 1 bath,183781991,Janet,0.0,South Lawndale,41.84321,-87.7177,Entire home/apt,185.0,1,1,01-12-2023,1.0,1,237,1,R23000102414
32171132.0,Condo in Chicago · ★4.55 · 2 bedrooms · 2 beds · 1 bath,4478538,Abhineyt,0.0,West Town,41.89761,-87.69099,Entire home/apt,90.0,2,150,08-10-2023,2.55,5,161,20,R22000094842
33363106.0,Rental unit in Chicago · ★4.90 · 4 bedrooms · 9 beds · 2 baths,5911294,Will,0.0,Lake View,41.93924,-87.64225,Entire home/apt,506.0,2,175,26-11-2023,3.5,5,297,50,R19000048771
32177642.0,Home in Chicago · ★4.76 · 5 bedrooms · 1 bed · 3 shared baths,217927066,Helen,0.0,Austin,41.88397,-87.76567,Private room,49.0,5,38,28-10-2023,0.66,6,0,9,R21000072459
32245343.0,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,161781533,Hugh,0.0,Albany Park,41.96303,-87.70722,Entire home/apt,140.0,2,143,03-12-2023,2.45,1,80,28,R20000053072
33364230.0,Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 1 bath,251328939,Christina,0.0,Logan Square,41.9221,-87.686065,Entire home/apt,55.0,1,233,14-12-2023,4.07,1,352,52,R23000099644
33755589.0,Condo in Chicago · ★4.79 · 3 bedrooms · 7 beds · 2 baths,220328753,Nathaly,0.0,Near West Side,41.86683,-87.65402,Entire home/apt,353.0,2,28,11-06-2023,0.5,4,0,3,R19000038537
33804619.0,Rental unit in Chicago · ★4.34 · 1 bedroom · 1 bed · 1 bath,10917550,Nicky,0.0,West Town,41.90231,-87.67174,Entire home/apt,121.0,32,77,19-07-2022,1.36,9,365,0,City registration pending
33810223.0,Home in Chicago · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,195015117,Brenda,0.0,North Center,41.93726,-87.67514,Private room,150.0,1,17,23-07-2023,0.3,2,0,4,R19000040384
33855764.0,Rental unit in Chicago · ★4.88 · 3 bedrooms · 5 beds · 1 bath,129881621,Phoebe,0.0,Lincoln Park,41.92712,-87.66859,Entire home/apt,176.0,2,92,03-12-2023,1.65,2,269,22,R21000069573
33368412.0,Home in Chicago · 1 bedroom · 1 bed · 1 shared bath,173305205,Nicoll,0.0,Irving Park,41.95137,-87.72078,Private room,800.0,1,0,0,0.0,6,179,0,City registration pending
33878204.0,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,11539892,Reno,0.0,West Town,41.90018,-87.6664,Entire home/apt,0.0,32,1,02-06-2019,0.02,1,0,0,City registration pending
33376719.0,Home in Chicago · ★5.0 · 8 bedrooms · 12 beds · 5.5 baths,145980569,Garrett,0.0,Logan Square,41.91771,-87.71367,Entire home/apt,1613.0,3,61,05-11-2023,1.12,4,0,19,R19000043836
33899292.0,Condo in Chicago · ★4.62 · 3 bedrooms · 3 beds · 2.5 baths,356360409,Eugene,0.0,Logan Square,41.92572,-87.67827,Entire home/apt,193.0,1,232,12-11-2023,4.11,1,135,35,2827469
33409131.0,Home in Chicago · 2 bedrooms · 2 beds · 2 shared baths,22094147,Jim And Emma,0.0,East Garfield Park,41.87717,-87.70436,Private room,70.0,32,2,04-10-2019,0.04,25,0,0,Registration number pending
33928624.0,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,0.0,Near North Side,41.898904,-87.62797,Entire home/apt,122.0,32,1,31-03-2022,0.05,643,301,0,32+ Days Listings
33421993.0,Guest suite in Chicago · ★5.0 · 2 bedrooms · 4 beds · 2 baths,251761681,Benjamin,0.0,Lake View,41.94193,-87.66657,Entire home/apt,65.0,32,3,20-09-2019,0.05,1,0,0,City registration pending
33940403.0,Home in Chicago · ★5.0 · 6 bedrooms · 7 beds · 4.5 baths,113257336,Beth,0.0,Lincoln Park,41.9144,-87.6463,Entire home/apt,2599.0,3,26,09-11-2023,0.49,2,325,10,R21000073710
33940898.0,Home in Chicago · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,82188778,Alison,0.0,Logan Square,41.91784,-87.70446,Entire home/apt,204.0,3,5,15-12-2023,0.09,1,214,3,R23000106245
33438071.0,Rental unit in Chicago · ★4.55 · 1 bedroom · 3 beds · 1 bath,127847265,Martin,0.0,South Lawndale,41.85309,-87.69624,Entire home/apt,71.0,32,47,22-09-2023,0.88,2,304,2,City registration pending
33453179.0,Condo in Chicago · ★4.48 · 4 bedrooms · 5 beds · 1 bath,252024867,James,0.0,West Garfield Park,41.88594,-87.72223,Entire home/apt,100.0,1,120,25-11-2023,2.14,1,178,12,R19000040406
33942774.0,Rental unit in Chicago · ★4.96 · 1 bedroom · 1 bed · 1 bath,256309608,Tamara,0.0,Logan Square,41.9302,-87.69725,Entire home/apt,113.0,2,154,22-11-2023,2.74,1,140,34,R19000040878
33948525.0,Condo in Chicago · ★4.84 · 5 bedrooms · 10 beds · 2 baths,178710732,Annie,0.0,Armour Square,41.84572,-87.63329,Entire home/apt,303.0,2,63,24-11-2023,1.31,19,261,13,R19000040876
33462129.0,Rental unit in Chicago · ★4.38 · 2 bedrooms · 2 beds · 1 bath,16050215,Terryon,0.0,Douglas,41.83406,-87.61045,Entire home/apt,75.0,3,82,13-11-2023,1.45,1,345,24,R19000040408
33948713.0,Condo in Chicago · ★4.80 · 4 bedrooms · 9 beds · 4 baths,178710732,Annie,0.0,Armour Square,41.84564,-87.63477,Entire home/apt,303.0,2,54,01-12-2023,1.08,19,253,15,R19000040385
33948840.0,Condo in Chicago · ★4.72 · 4 bedrooms · 7 beds · 4 baths,178710732,Annie,0.0,Armour Square,41.84589,-87.63485,Entire home/apt,303.0,2,61,22-10-2023,1.57,19,240,14,R19000040876
33998121.0,Home in Chicago · ★4.79 · 2 bedrooms · 3 beds · 1 private bath,58253007,Donna,0.0,Lake View,41.94115,-87.65076,Private room,275.0,3,19,08-10-2023,0.35,1,365,4,R21000073647
33471059.0,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,63313003,K,0.0,Loop,41.88771,-87.61852,Entire home/apt,175.0,32,2,02-08-2023,0.04,16,90,1,0
33491833.0,Rental unit in Chicago · ★4.58 · 3 bedrooms · 3 beds · 1 bath,76404742,Cassandra,0.0,Logan Square,41.924163,-87.704342,Entire home/apt,61.0,1,164,22-10-2023,2.88,1,352,22,R21000062553
34043080.0,Condo in Chicago · ★4.91 · 4 bedrooms · 4 beds · 2 baths,255603957,India,0.0,Edgewater,41.97675323,-87.66390991,Entire home/apt,79.0,1,141,04-12-2023,2.51,1,0,23,R22000087943
33501623.0,Condo in Chicago · ★4.47 · 3 bedrooms · 3 beds · 1 bath,231494722,Ethan,0.0,Bridgeport,41.84352,-87.63915,Entire home/apt,119.0,32,85,31-07-2023,1.5,2,365,9,R19000040387
33501871.0,Loft in Chicago · ★4.94 · Studio · 2 beds · 1 bath,244003464,Miguel,0.0,West Lawn,41.78118,-87.73739,Entire home/apt,0.0,32,78,18-12-2021,1.43,1,0,0,City registration pending
34044886.0,Condo in Chicago · ★4.86 · 3 bedrooms · 3 beds · 2 baths,28777472,Mitesh,0.0,Irving Park,41.95481,-87.69889,Entire home/apt,105.0,32,49,07-08-2023,0.88,2,203,2,City registration pending
33508586.0,Condo in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,82849489,Kaiti,0.0,West Town,41.9137,-87.68238,Entire home/apt,0.0,32,3,25-08-2019,0.05,1,0,0,City registration pending
34081264.0,Home in Chicago · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,47056445,Andy,0.0,South Shore,41.76087,-87.58783,Private room,18.0,1,48,28-10-2023,0.85,9,292,7,R20000055861
